sentence_id	sentence
344816	なんてこんな時間まで起きてるの？ 早く寝なさい。
344819	「なんてこんな間違いしたの？」「自分でも分かんないよ」
344847	なんてそれを私に言うの？
344849	トムは僕のこと何で言ってた？
344870	「ごめん、僕変なこと聞いた？」「そんなことないよ」「じゃあなんて答えてくれないの？」
344891	良い文が必ずしも良い例文になるとは限りん。
344905	ふと見ると、川の中に人がいて、何かやっています。ごんは、見つからないように、そうっと草の深いなところへ歩きよって、そこからじっとのぞいて見ました。「兵十だな。」と、ごんは思いました。
344906	ふと見ると、川の中に人がいて、何かやっています。ごんは、見つからないように、そうっと草の深いところへ歩きよって、そこからじっとのぞいて見ましたた。「兵十だな。」と、ごんは思いました。
344919	撃ていいのは撃たれる覚悟がある人だけです。
344944	もう、なんてそんなひねくれたこと言うの？
344950	傷つくのが嫌だとか言ってなら恋愛なんてできないよ。
345027	トームはわずか困難があるそうだ。
345052	それから幾千年かを隔てた後、この魂は無数の流転を閲して、また生を人間に託さなければならなくなった。それがこう云う私に宿っている魂なのである。だから私は現代に生れはしたが、何一つ意味のある仕事が出来ない。昼も夜も漫然と夢みがちな生活を送りながら、ただ、何か来るべき不可思議なものばかりを待っている。ちょうどあの尾生が薄暮の橋の下で、永久で来ない恋人をいつまでも待ち暮したように。
345055	それから幾千年かを隔てた後、この魂は無数の流転を閲して、また生を人間に託さなければならなくなった。それがこう云うを私に宿っている魂なのである。だから私は現代に生れはしたが、何一つ意味のある仕事が出来ない。昼も夜も漫然と夢みがちな生活を送りながら、ただ、何か来るべき不可思議なものばかりを待っている。ちょうどあの尾生が薄暮の橋の下で、永久に来ない恋人をいつまでも待ち暮したように。
345056	それから幾千年かを隔てた後、この魂は無数の流転を閲しで、また生を人間に託さなければならなくなった。それがこう云う私に宿っている魂なのである。だから私は現代に生れはしたが、何一つ意味のある仕事が出来ない。昼も夜も漫然と夢みがちな生活を送りながら、ただ、何か来るべき不可思議なものばかりを待っている。ちょうどあの尾生が薄暮の橋の下で、永久に来ない恋人をいつまでも待ち暮したように。
345061	数学とか将来絶対使わないのになんて勉強しないといけないんだろうね。
345182	なんてフランス語ってこんな難しいんだろう。
345258	なんて泣いてるの？
345276	大人しそうに見えでも男はみんな狼だからね。覚えときな。
345304	スーパーに行ってきた。
345498	物体が地球から離れ去っていくときには、その物体から発せられる光はより波長の長いなものとして（赤っぽい色に）見えます。物体が地球に向かってくるときは、その物体から発せられる光はより波長の短いものとして（青っぽい色に）見えます。
345502	物体が地球から離れ去っていくときには、その物体から発せられる光はより波長の長いものとして（赤っぽい色に）見え。物体が地球に向かってくるときは、その物体から発せられる光はより波長の短いものとして（青っぽい色に）見えます。
345553	誰かが家にいた。
345564	「お弁当温めか？」「あ、お願いします。」
345653	幕がまた下りた。美禰子とよし子が席を立った。三四郎もつづいで立った。
345677	下手フランス語ですみません。まだ初心者なんです。
345758	きみ天才だわ、採用！他の使えなさそう奴ら雇う代わりに君を雇うわ
345880	昨日魚を食べた。
345898	なんてトム今日あんなテンション高いの？
345980	食べ物でこんな感動したの生まれで初めてかも。
345991	文句があるならなんてトムに直接言わないの？
345998	インドネシアにはたくさん残留日本兵がいた。
346334	世界で二番目に大きなエスペラント語の書庫がドイツのアーレン市である。
346396	全ては神の手中である。
346568	私達が持っているものを全て彼らにあげた。
346626	満足した。
346717	トムさんは私に家にいたほうがいいと言っていた。
346738	ある朝洞穴から子どもの狐が　出ようとしたが、「あっ。」と叫んで眼をおさえながら母さん狐のところへころげてきました。「母ちゃん、眼になにか刺さった、ぬいてちょうだい早く早く。」といいました。
346744	お母さん狐は、心配しながら、坊やの狐の帰ってくるのを、今か今かとふるえながら待っていたので、坊やが来ると、暖かい胸に抱きしめて泣きたいほどよろこびました。
346749	山から里の方へ遊びにいった猿が一本の赤い蝋燭を拾いました。赤い蝋燭は沢山あるものではありません。それで猿は赤い蝋燭を花火だと思い込んてしまいました。猿は拾った赤い蝋燭を大事に山へ持って帰りました。
346750	山から里の方へ遊びにいった猿が一本の赤い蝋燭を拾いた。赤い蝋燭は沢山あるものではありません。それで猿は赤い蝋燭を花火だと思い込んでしまいました。猿は拾った赤い蝋燭を大事に山へ持って帰りました。
346752	子供のすきな小さい神さまがありました。いつもは森の中で、歌をうたったり笛を吹いたりして、小鳥やけものと遊んでいましたが、ときどき人のすんでいる村へ出てきて、すき子供たちと遊ぶのでした。
346755	子供のすきな小さい神さまがありました。いつもは森の中で、歌をうたったり笛を吹いたりしで、小鳥やけものと遊んでいましたが、ときどき人のすんでいる村へ出てきて、すきな子供たちと遊ぶのでした。
346773	山の下には野原がひろがっていました。野原には桜の花が咲いていて、よいなかおりがしていました。
346897	手をふいていただけか？タオルはそこにあります。
347024	基本的なことが分かっていない人間が多いようだが，このゲームは騙し合いのゲームだ。より多くな相手を騙してマネーを獲得した人間だけが，外に生きて帰れる。
347031	そうか，今の時間帯まとも欧米の人は眠っているから全然返信が来ないんだな。明日まで待ってみよう。
347110	メンヘラは精子を飲ませるとすぐおとなしくするので，扱いやすいと言えなくもない。
347141	極端な体型の人はメンヘラになりやすい。ダイエットなんてしなくても君は十分綺麗だよといてあげれば，治ることだってある（大抵は治らない）。
347253	「ここじゃ雪が降らない。」国で帰れずにいるトムがぽつんと言うと、胸にこたえた。
347275	田舎では草も木も石も人間くさい呼吸をして四方から私に話しかけを私に取りすがるが、都会ではぎっしり詰まった満員電車の乗客でも川原の石ころどうしのように黙ってめいめいが自分の事を考えている。
347381	「背高いの羨ましい」「そう？ でも背高くでもいいことなんて何もないよ。天井に頭ぶつけたりするし」
347416	もっかいやらしで。
347427	あらゆる生命体が絶滅したたかにみえた。
347476	なんてまだ起きてるの？
347483	3年間交際していた彼氏と先日別れた。
347524	以前、お婆ちゃんはミシンを使い過ぎた。
347560	メアリーはミスタトエバのコンテストで優勝した。
347654	フランス革命は1789年に起きた。
347732	パンを焼くためのオーブンはキッチンである。
347778	彼に体中に怪我をさせた。
347846	トムは薬を飲むのをやめた。
347906	ドイツは中欧である。
348099	氷の入ったグラスにサイダーを注ぐとシュワシュワと涼しげな音がした
348110	はじめてどうぞよろしくお願い致します。
348161	その考え方はかなりの人に影響を考えた。
348204	自分でも何言てんだか分かんなくなってきた。
348388	多くの人は英語が世界を支配する現代の言語情勢を不公平さを容易に理解できる。とはいえ、たとえば異なる言語の知識人や指導者間での英語を通した比較的良好かつ直接的な対話というよう全体的見地からの有用性も、また自身の英語知識による個人的な利点もまた認められるのである。エスペラントのような中立言語では、多くを知らず、情報を探すこともできない。
348445	なんて嘘ついたの？
348462	何故生きてゆくのは苦しいか、何故、苦しくとも、生きて行かなければならないか。勿論、李は一度もそう云う問題をを考えて見た事がない。
348529	「トムのことどう思った？」「声はかっこいいよね」「声だけ？」「顔は別にって感じじゃない？」「えー、私はかっこいいとと思うけどなあ」
348536	「これ、トムが訳したんだよね？」「うん、そうだけど」「モデム主義って何？」「分かんないけど原文に modemismって書いであったから」「ほんとに？」「ほんとだって。ほら」「あ、なんだ、modernism じゃん」
348537	なんででか知ってる？
348538	なんてか知ってる？
348544	あなたは成長した。
348578	彼は虫とくもを食べた。
348641	なんてあんな言い方されなくちゃならないんだろう…
348701	とうとう彼女は誘惑に負けでホールケーキを全部食べてしまった。
348707	私のハサミを借りた。
348731	午前１１まで私の寝室にいていた。
348733	それをトムは持ってきた。
348736	私たちは人間で地球から来た。
348766	細かいのは必要ない。
348822	いつ戻ってくるのかなと思っていた。
348949	私はブタペストから来た。
349048	「久しぶりに真面目な話したね」「確かに。普段アホみたい話しかしないもんね」
349119	私たちは田植えをした。
349154	最近どんな映画見た？
349208	これには納得がいき。
349224	一体トムが君に何をしたたっていうんだ。
349311	進化論は研究で証明されているというのに、いまだに科学というより神話に基づいたような使い古された説明にしがみついているを人たちがいる。
349392	君が僕を信じたたためしがない。
349402	トムは決めをかねているようだ。
349444	トムは、こんなにおいしいご飯は食べたことがない、言った。
349449	トムは、こんなにおいしいご飯はこれが初めてだ、言った。
349565	必要なものは明日買い。
349622	さあ、始め！
349628	これは十分はありません。
349653	トムは今朝到着した。
349659	トムはフェイスブックを使うのをやめた。
349662	私達はフェイスブックに結婚の写真をアップロードした。
349670	私、なんて死ななかったんだろう？
349856	トムは先日新しいレストランで食べた、しかし、彼はレストランの名前を覚えていません。
349860	トムは、メアリーがキスすることを望んでいた。
349882	あのパンはオーブンである。
349911	怖かっただよね？
350042	鳥は恐竜から進化した。
350125	空の鳥を見るがよい。まくことも、刈ることもせず、倉に取りいれることもしない。それだのに、あなたがたの天の父は彼らを養っていて下さる。あなたがたは彼らよりも、はるかにすぐれたた者ではないか。
350126	空の鳥を見るがよい。まくをことも、刈ることもせず、倉に取りいれることもしない。それだのに、あなたがたの天の父は彼らを養っていて下さる。あなたがたは彼らよりも、はるかにすぐれた者ではないか。
350127	空の鳥を見るがよい。まくことも、刈ることもせず、倉に取りいれることもしない。それだのに、あなたがたの天の父は彼らを養っでいて下さる。あなたがたは彼らよりも、はるかにすぐれた者ではないか。
350130	空の鳥を見るがよい。まくことも、刈ることもせず、倉に取りいれることもしない。それだのに、あなたがたの天の父は彼らを養ていて下さる。あなたがたは彼らよりも、はるかにすぐれた者ではないか。
350136	ニーチェは「化け物に成らないように，化け物と喧嘩するな」言いました。
350143	世界の人として、１０種類 がい。詰まり，バイナリが分かれる人とバイナリが分かれない人がいます。
350161	なんてこれだけ外国語?
350222	忘れた。
350254	ええとと。。。
350258	一人娘の不成功をめぐって全ての親類が集めて争っていた。
350266	道路に進むにしたがって、お客様になる可能性が高い行人をやさく招いてみた看板娘の数が増えていた。
350274	二十世紀末の技術的の解決は生活を軽くしたが。しかし、その一方、人々はなまけものにさせられているかもしれません。
350302	トムが成功するのは不可能に思われた。
350390	たぶんトムが助けてくれ。
350391	あなたは痩せで見えます。
350504	警察は証人に問い合わせた。
350647	ゲームアプリをダウンロードした。
350784	僕がなんてここにいるか知っているの？
350800	｢そろそろ髪切りたいだな｣｢え、もう？｣
350812	信じられないような文化的退廃、驚くほどの無知、理想ばかりのガラクタ、真実を隠蔽する政策がアメリカの保守層のあいだでもっとも根強い支持を得でいるのだ。
350816	この映像は、コミコン2016に参加したファンのために、当映画の製作者によりを作られたものです。
350862	ゆっくりしていてね。
350971	トムがしたみたいことは、絶対にしない。
351026	引っ越しは週末で行われる。
351262	何でことだ！
351334	爽やかテイスティコカ・コーラ。
351408	フランス語の先生は生徒の質問に立ちを往生した。
351529	天におられるわたしたちの父よ、 み名が聖とされますように。 み国が来ますように。 みこころが天で行われるとおり 地にも行われますように。 わたしたちの日ごとの糧を 今日もお与えください。 わたしたちの罪をおゆるしください。 わたしたちも人をゆるします。 わたしたちを誘惑におちいらせず、 悪からお救いください。 国と力と栄光は、永遠にあなたのものです。 [アーメン]
351569	私は愛を手放さないことに決めた。憎悪はあまりにも大変負担である。
351574	私には夢がある。それは、いつの日か、私の４人の幼い子どもたちが、肌の色によってではなく、人格そのものによって評価される国に住むというを夢である。
351687	会場に設けられたステージにサンタクロースが登場していた。
351691	クリスマスにちなんだ曲が演奏されると、家族連れなどが手拍子をして楽しんでいた。
351713	軍隊にいていた者はサーカスで笑わない。
351801	船が海の上に返された。
351852	こんなに簡単な問題は猿さえも解けよ。
351940	俺は、もっと恐ろしいこと予測していた。船の全員はもう死んででいたのではあるまいかと思った。
351979	あの太った魔女は世界で一番綺麗であるかの如く振る舞っているのを見ると笑わなくてはいにられない。
352040	二人で力を合せれば、きっとその古びで弱っていたドアは一度で壊れるはずです。
352049	あなたがくれたたお茶はとてもおいしいです。
352057	日何した？
352072	２０００年頃はじめて韓国へ行った私は覚えたての韓国語で四苦八苦しながら道を尋ねたりバスや電車の行き先を聞いたりしていました。たまに英語で話してくれるを人がいるとほっとするのですが、逆に、隣の国なのに地球の裏側の国の言葉で話している自分を、客観的に見て不思議に思ったものです。
352073	２０００年頃はじめて韓国へ行った私は覚えたての韓国語で四苦八苦しながら道を尋ねたりバスや電車の行き先を聞いたりしでいました。たまに英語で話してくれる人がいるとほっとするのですが、逆に、隣の国なのに地球の裏側の国の言葉で話している自分を、客観的に見て不思議に思ったものです。
352074	２０００年頃はじめて韓国へ行った私は覚えたての韓国語で四苦八苦しながら道を尋ねたりバスや電車の行き先を聞いたりしていました。たまに英語で話してくれる人がいるとほっとするのですが、逆に、隣の国なのに地球の裏側の国の言葉で話している自分を、客観的に見て不思議に思っましたものです。
352075	２０００年頃はじめて韓国へ行った私は覚えたての韓国語で四苦八苦しながら道を尋ねたりバスや電車の行き先を聞いたりしていました。たまに英語で話してくれる人がいるとほっとするのですが、逆に、隣の国なのに地球の裏側の国の言葉で話している自分を、客観的に見て不思議に思ったものだです。
352099	電気つけでもいい？
352204	私の父はハーバード大学を卒業した。
352234	意味が曖昧ない文章を書いて！
352311	その地図はとても古く、ところどころ破れをかけていた。
352414	ご病気とおききしてご連絡した。
352437	個人情報保護の観点からその問いにはお答えをできかねます。
352455	全員に十分食事はありますか？
352512	私はそれらの本をのこらず読みを尽くした。
352625	君のトカゲは、たとえフラッフィーと名付けを育てたところでその愛に応えてくれはしない。
352684	私の服はそこである。
352702	先人たちは数多の障害を乗り越えてきた。
352728	お会い出来で光栄です。
352755	はじめて、私の名前はダグラスです。よろしくお願いします。
352758	彼は委員に選ばれた。
352801	掃除って下手筋トレよりよっぽど筋力つくよね。
352804	疲れが溜まると無性に体に悪いもの食べたくなるのなんてなんだろう。
352814	彼は親切にも私を切符売場まで連れていてくれた。
352822	仕事をしていて大変ことは何ですか？
352930	なんてトムはそんなに眠そうなの？
353012	当局は地域住民の頑強な抵抗であった。
353131	何がおきでも、悩んでも、よりよい作品につながるのなら、それで良し！
353207	なんてトムはためらったの？
353244	トムはやあとと言った。
353284	なんてナイフが必要だったの？
353328	なんてチェーンソーが必要なの？
353338	なんてトムはナイフが必要なの？
353343	なんてトムは僕の助けが必要なの？
353357	なんて君はいつもそうするの？
353383	僕らは昨日トムとといた。
353675	準備出来たら、知らせよ。
353706	本が多すぎて本棚に収まりをきらない。
353721	場所を変えで話しましょう。
353779	人垣をかきわけで目的の場所へと進む。
353854	「なんて君はいつもメアリーの側に立つんだ？」「私は別に誰の側にも立っていないよ。」
353857	人間存在の不思議とはただ生きていることにではなく、何のために生きるのかを見つけるところである。
353880	何か大変ことがあった、ここに。
354058	トムとボストンに訪れた
354263	君へのプレセントを忘れた。
354291	君は脅されていた。
354318	ヘリコプターは屋上に着陸した。
354340	君の判断をいつも信じていた。
354357	私は君を信じた。
354361	サミは南から来た。
354363	イミー君は子どもをかわいがてばかりだ。
354442	なんて今話しているの？
354673	僕とお父さんはたまに一緒に釣りのいき。
354755	なんてトムは学校に行くの？
354952	「トムの会社は今日休んでる人多かった？」「そんなことないけど、なんて？」
354962	作り話やうわさなどでなく、本当であった話。
354968	「さっきの授業中寝てたでしょ」「寝ないようにずっと太ももつねてたけどだめだった」
355001	なんてこれが欲しいかトムに聞かなかった。
355151	私は休みのためにここに来た。
355301	僕らはトムと一緒に泊まって。
355347	二日も三日も捜しあるいて、いかにしても見つからぬというのが神隠しで、これに対しては右のごとき別種の手段が、始めて必要であったたのだが、前代の人たちは久しい間の経験によって、子供がいなくなれば最初からこれを神隠しと推定して、それに相応する処置を執ったものである。
355350	二日も三日も捜しあるいて、いかにしても見つからぬというのが神隠しで、これに対しては右のごとき別種の手段が、始めて必要であったのだが、前代の人たちは久しい間の経験によて、子供がいなくなれば最初からこれを神隠しと推定して、それに相応する処置を執ったものである。
355353	トゥロットは斜面をかけ上つで、ジャンヌのお手からチョコレイトを一きれと、三日月パンを一つうけとると、またお山の方へもどつて来ました。
355362	「元日や神代のことも思はるゝ」と守武の発句を見て、演題を、七福神詣りとつけましたので御座ります。
355368	お住はそんなこんなのせをゐか、いつまでも容易に寝つかれなかつた。
355370	Abderhalden が記載したシスチン尿症によると思われる21月幼児の死亡例においてさえ尿における合併症の他には組織におけるシスチンの沈殿が病理解剖のときに見られた顕著病変であった。
355372	Abderhalden が記載したシスチン尿症によると思われる21月幼児の死亡例においてさえ尿における合併症の他には組織におけるシスチンの沈殿が病理解剖のときに見にられた顕著な病変であった。
355384	なんてそれをトムに見せたの？
355393	なんてこの箱を開けたの？
355396	なんて学校まで歩いていくの？
355398	なんてトムは外で待ってるの？
355433	なんて手洗いをしなかったの？
355448	なんてそのバスは止まっているの？
355453	なんてトムは台所にいるの？
355490	なんてトムはいつも眠そうなんだろう。
355875	なんてなのか知りたかった。
355952	日焼け止めを塗ったのにめっちゃ焼けてる。
355970	私はイスラム教徒の多い国で生まれた。
355997	はりきて出したレポートを、教授からコテンパンに酷評されて、僕はすっかり自信を喪失してしまった。
356004	トラックバックとは、主にブログで使用される機能の一つで、他者のブログ内容を自身のブログで引用・参照したときに、引用・参照したことを引用元に通知する目的で使われ。
356008	五月雨を　あつめで早し　最上川 （松尾芭蕉、1644-1694)
356023	「本当にゴミでいっぱいなんだ」言われ、部屋のドアを開けたところ、そこはまさに異世界だった。
356067	日常会話では「一家言を持つ」という言い回しが出てくることは絶無で、「(すごく)こだわってる」とか「いろいろ思う所がある」という言い方をし。
356072	心を整えて強く保ておくことで脳の老化は防げる、と研究者は言っています。
356168	彼らはそれに同意したことなんかない、言っていた。
356184	トムはメアリーの白いなドレスに、赤ワインを全部ぶちまけてしまった。
356301	トムは、カメラに新しい巻きを型のフィルムを入れた。
356400	昨日は早く起きた。
356440	ガスは自前のプロパンガスを屋台内に取り付けである。
356455	君は普通ないよ。
356508	トムが電話番号をくれた。
356521	委員会は提案の反対に投票した。
356565	教師であるまじき行為だ。
356574	ガス欠で遅刻した。
356575	一度参り。
356599	ダンは医大で入学を許可されました。
356602	ダンは医大に入学を許可された。
356700	僕らが間違ってた。
356731	トムはなんて君に話したの？
356761	私の特技。パーティーの最中、上手に身を隠しで退散する事。まさに忍者！
356871	「いつもより早く出勤してください」「了解した」
356903	先月ボストン来た。
356917	自分の事棚に上げでよくそんなことが言えるわね。
356948	日本では、３月３日は「桃の節句」と呼ばれ、女の子の成長と幸福を願う行事として、お雛様や桃の花などを飾ります。桃の花は、薄紅色のきれい花です。花言葉は、「チャーミング」です。
356950	日本では、３月３日は「桃の節句」と呼ばれ、女の子の成長と幸福を願う行事として、お雛様や桃の花などを飾り。桃の花は、薄紅色のきれいな花です。花言葉は、「チャーミング」です。
356980	トムは、初恋を「ほろ苦い思い出」言います。
356984	メアリーは、初恋を「甘酸っぱい思い出」言います。
357066	年末年始は、家族水入らずで過ごした。
357072	ごゆっくりご覧ください。
357090	システム障害の復旧作業は、夜通し続けられた。
357096	システム障害の復旧作業は、夜を徹して行われた。
357137	昨日は公園にとても素晴らしいタンチョウを見た。
357167	トムは、ドアを引いて閉めた。
357169	トムは、30年前にこの家を購入した。
357174	春が早く来た。
357179	電車が、到着した。
357189	父は、ハガキを買いに出かけた。
357195	私の住む街には、「チンチン電車」の愛称で親しまれている「路面電車」が走ってい。私たちはそれを「市電」または「電車」と呼びます。
357312	君がしたことの告げ口はしでないよ。
357334	許しでなんて言ってないよ。
357477	もう立てられない。
357564	メアリーは、濃紺のスカートを身に着けていた。
357595	好きもの食べていいよ。
357613	好きものどれでも取りな。
357628	気に入って。
357640	トムは私に「誕生日になったら、手紙を開けていいよ」言った。
357671	あなたの声も聞けで嬉しいよ。
357689	シャワーを浴びた。
357723	私たちがいるところは、アルジェリアの何でいう都市？
357803	誰でも、人前では多少なりとも格好を付けたくなり。
357806	昨日、初雪が降りました。雪は、山の上をうっすらと白く染めでとてもきれいでした。
357821	「ここの席座ってもいいですか？」は、初対面の人に対して使います。怒ってる表現ではなく、丁寧聞き方です。
357825	「こちらの席は空いていますか？」は「ここの席座ってもいいですか？」よりもさらに自然で丁寧な表現だとと私は思います。
357826	「こちらの席は空いていますか？」は「ここの席座ってもいいですか？」よりもさらに自然で丁寧表現だと私は思います。
357838	あなたは、20世紀に生まれたか？それとも21世紀ですか？
357847	ボストンを離れることにした。
357851	ボストンに行くことにした。
357899	私のことを受け入れで欲しいだけです。
357930	ニュージーランドじゃなくてオーストラリアに行くことにした。
357946	紅芋のケーキを食べたね。
357980	その原因は、トムであると思うよ。
358075	幼かった頃は、よく人形と遊んでいた。
358080	私たちは別れた。正確には、彼女が私を振った。
358179	祇園精舎の鐘の聲、諸行無常の響あり。沙羅雙樹の花の色、盛者必衰の理ををあらはす。驕れる人も久しからず、唯春の夜の夢の如し。猛き者もつひには滅びぬ、偏に風の前の塵に同じ。
358180	（戦国三武将の俳句）　織田信長：「鳴かぬたら　殺してしまえ　時鳥」豊臣秀吉：「鳴かぬなら　鳴かせてみせよう　時鳥」徳川家康：「鳴かぬなら　鳴くまで待とう　時鳥」
358201	トムはクッキーをボロボロ落としたら食べた。
358224	それをするのが怖いって言ってなかったたけ？
358298	これって、重大事だよね。
358300	「トムって、来週会社を辞めるんだって」「おいおい！待ってくれよ、それって結構重大事なんだけど」
358332	トムはいつもあの席に座ってるけどどうしてか知ってる？あの席ね、実は、先生から見えをにくいんだよ。ほら、今日も寝てる。
358345	「あっ。試験どうだった？単位取れそう？」「いいえ。無理です。明日スーツ着で教授のところにお願いしに行ってきます」
358363	「そのパン美味しそうね！何が入ってるの？」「えっと、サラミときゅうりとレタスと卵です。結構高くて、300円もしましたた。」
358394	テーブルに広げたレシピの本を見ながら、メアリーは「このお味噌汁をもう一度作りたいの……だけどね、このワカメが必要で……」と言うと、トムは「それなら手で入るよ」と答えました。
358398	テーブルに広げたレシピの本を見ながら、メアリーは「このお味噌汁をもう一度作りたいの……だけどね、このワカメが必要で……」言うと、トムは「それなら手に入るよ」と答えました。
358539	彼らのすぐ後ろにいた。
358548	彼は私のすぐ後ろにいた。
358553	トムはメアリーのすぐ後ろに立っていた。
358568	椅子はドアの前であるよ。
358609	何でざまだ。
358624	トムはメアリーのすぐ後ろにいた。
358715	1 + 2 - 3 * 4 / 6 = 1 は「1足す2引く3かける4割る6は1」とと読む。
358716	1 + 2 - 3 * 4 / 6 = 1 は「1足すを2引く3かける4割る6は1」と読む。
358732	何を忘れたのか忘れた。
358735	何をしにここに来たのか忘れた。
358761	その文を修正した。
358771	二ヶ月前、タバコを止めた。
358782	トムは鉛筆を出しで書き始めた。
358788	彼女は自分の文を訳した。
358832	「スチームアイロンを買おうか悩みを中。どう思う？っていうか、買って！」「やだ。自分で買いな」
358885	「なぜ、ハンガリー語を勉強してるの？」「そこであるからさ」
359085	いつから付き合いを始めたの？
359148	「牛は私たちにミルクを与え、鶏は私たちに卵を与え」「実際は、牛も鶏も私たちに何も与えてはいない。私たちは彼らの了解なく取っています」
359512	以前から児童文学を書いてみたいと思っていた。
359541	いつかオーストラリアへ行ってみたいだ。
359563	トムの両親は共に、トムがとても若かった頃に他界した。
359588	トムってメアリーといつから付き合いを始めたの？
359621	トムは下手フランス語を話す。
359660	何が起きたかもう警察に話した。
359735	本当に泳ぎを方知らないの？
359748	大切だと思えば友達になれる！　互いを思えば、何倍でも強くなれる！　無限に根性が湧いてくる！　世界には嫌ことも、悲しいことも、 自分だけではどうにもならないこともたくさんある。 だけど、大好きな人がいれば、くじけるわけがない。あきらめるわけがない。 大好きな人がいるのだから、何度でも立ち上がる！　だから、勇者は絶対、負けないんだ！
359752	大切だと思えば友達になれる！　互いを思えば、何倍でも強くなれる！　無限に根性が湧いてくる！　世界には嫌なことも、悲しいことも、 自分だけではどうにもならないこともたくさんある。 だけど、大好きな人がいれば、くじけるわけがないだ。あきらめるわけがない。 大好きな人がいるのだから、何度でも立ち上がる！　だから、勇者は絶対、負けないんだ！
360005	このフルーツ、熟れを過ぎているから早く食べてしまおう。
360020	トムは遅れてこないだよね？
360062	トムは山奥である人里離れた村で育ちました。
360137	分かりを次第お知らせします。
360184	彼女たちが昨年の夏前に、嬉しそうに「袴にしようか？振袖にしようか？」話していたのを思い出すと心が痛む。
360199	そんな悪趣味で下品ネタを話すな。
360399	「忙しい」言う字は心が亡くなると書く。
360401	「忙しい」言う字は心を亡くすと書く。
360432	間違えでないといいね。
360545	トムとメアリーは傘を一緒に差しました。だけど、傘は充分大きさではなくて二人とも濡れてしまいました。
360548	トムとメアリーは傘を一緒に差した。だけど、傘は充分な大きさではなくて二人とも濡れてしまいました。
360563	トランペットの吹きを方わかる？
360565	厚生労働省の方針に合わせ、一部の医療機関では、慢性疾患等を有する定期受診者に対し「電話診療による処方箋の発行」の取り扱いを始めたた。これは重篤化しやすい慢性疾患者に対しての感染予防のための処置である。
360648	トムとメアリーって、パークストリートであるとても素敵な家に住んでいるんだよ。
361014	トムとメアリーは高校の友達で、卒業してから数年後に付き合いを始めた。
361115	中国でのコロナウイルスのアウトブレイクに対する不安により、全世界の経済を支えるサプライチェーンに長期的な損害を生み出す可能性が見込まれ、全世界の株価は月曜日に急落したた。
361315	スイスは中央ヨーロッパであるよ。
361403	昨夜、友達の家でアスパラとハムを食べた。
361404	やってみたいだな。
361409	美味しそうね。食べてみたいだ。
361411	楽しそう。やってみたいだ。
361479	彼は女の子に微笑みをかけた。
361637	提案より２週間以上経過しているので修正した。
361672	オーストラリアにぜひ行ってみたいだ。
361677	イタリアにぜひ行ってみたいだ。
361721	ずっと待てたんだ。
361773	お金のこととはどうでもいいよ。
361901	今年もいつも通りお祭りが行われた。
362110	台所から出ててよ。
362192	全く問題なく聞こえて。
362197	TOEICのテストは通常通りで行われた。
362233	ピンクは女の子のためだけであるんじゃないんだよ。
362309	彼氏が他の娘と話してなら腹が立つの。
362353	ドアが閉めるの、忘れないでよ。
362393	私たちは公園を散策した。
362396	私たちは公園を散歩した。
362428	昔の恋人に是非もう一度会ってみたいだ。
362432	オーロラを見てみたいだな。
362434	是非ともそれを見てみたいだ。
362445	窓が閉めるの、忘れないでよ。
362480	お金をみんなにあげた。
363081	全部そこである？
363148	誰か待てたの？
363350	お巡りさん、私スピード出しでました？
363406	公演はお楽しみをいただけましたか？
364013	ポーチに立っている子供たちをよく見ると、前の晩で行方不明になったのと同じ子供たちだとわかった。
364291	とある惑星の物語：遠い惑星の空には、力様と美様と呼ばれる２つの太陽がありました。幼い子供が母親に「お母さま、なぜ空には太陽が２つあるの？」と尋ねました。母親は「あらやだわ。この子ったら。あなたには目がいくつある？２つだろう。手はいくつある？２つだよね」言いました。子供は「でもね、お母さま。鼻は１つしかないよ」と答えました。
364292	とある惑星の物語：遠い惑星の空には、力様と美様と呼ばれる２つの太陽がありました。幼い子供が母親に「お母さま、なぜ空には太陽が２つあるの？」と尋ねました。母親は「あらやだわ。この子ったら。あなたには目がいくつある？２つだろう。手はいくつある？２つだよね」と言いました。子供は「でもね、お母さま。鼻は１つしかないだよ」と答えました。
364330	ツイでないの？
364936	部屋には何か他であった？
364955	トムの名前はリストである？
365010	トムがクリスマスツリーのてっぺんに星を付けた。
365095	トムのお父さんが有名人って、本当なの？
365170	「くたくたに煮たた野菜って、おいしいよね」「まあね。でも私はシャキシャキの生野菜の方が好きかな」
365172	本当で来年の夏ボストンに行く予定なの？
365348	トムがお腹空いたたって言ってたよ。
365605	ご支援いただきた皆様に感謝申し上げます。
365917	トムは2013年にボストンを後にした。
365948	重ねでお詫び申し上げます。
365979	はい、受信した。
366004	スーパーで新鮮魚が買えたよ。
366254	人に意地悪すると、いつか自分で戻ってくるよ。
366334	ほっとした。
366339	あんな日がくるとは考えでもみなかった。
366345	持続可能な発展に対する自然文化遺産の価値について、国民の意識向上に向けて、様々な活動を広げていきたいと思い。
366348	そういった活動を通じて、ユネスコ認定の遺産をはじめ、ベトナムにおけるそのほかの自然文化財の保護、修復や価値伝達に関するを知識、経験などの共有をしていきたいです。
366478	僕は黒ゴマのアイスクリームを食べた。
366532	目的のために妥協するなんてありを得ないんです。
366549	ハーバード大学を卒業した。
