sentence	predicted	label	kotogram
待たされるのは嫌いだ。	sonkeigo	neutral	⌈ˢ待たさᵖverb:general:godan-sa:imperfectiveᵇ待たすᵈ待たすʳマタサ⌉⌈ˢれるᵖauxiliary-verb:auxv-reru:attributiveʳレル⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ嫌いᵖnoun:common-noun:pos2-unk1ʳキライ⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
待ち合わせに来るのが早いのではないか。	neutral	hakataben	⌈ˢ待ち合わせᵖnoun:common-noun:suru-possibleʳマチアワセ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ来るᵖverb:non-self-reliant:ka-irregular:attributiveʳクル⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ早いᵖadjective:general:adjective:attributiveʳハヤイ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
待ち合わせに来るのが早いんじゃないか。		hakataben	⌈ˢ待ち合わせᵖnoun:common-noun:suru-possibleʳマチアワセ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ来るᵖverb:non-self-reliant:ka-irregular:attributiveʳクル⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ早いᵖadjective:general:adjective:attributiveʳハヤイ⌉⌈ˢんᵖparticle:pre-noun-particleʳン⌉⌈ˢじゃᵖauxiliary-verb:auxv-da:conjunctive-fusedᵇだᵈだʳジャ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
待ち合わせに来るのが早いじゃないか。		neutral	⌈ˢ待ち合わせᵖnoun:common-noun:suru-possibleʳマチアワセ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ来るᵖverb:non-self-reliant:ka-irregular:attributiveʳクル⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ早いᵖadjective:general:adjective:terminalʳハヤイ⌉⌈ˢじゃᵖauxiliary-verb:auxv-da:conjunctive-fusedᵇだᵈだʳジャ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
待てよ！		neutral	⌈ˢ待てᵖverb:general:godan-ta:imperativeᵇ待つᵈ待つʳマテ⌉⌈ˢよᵖparticle:sentence-final-particleʳヨ⌉⌈ˢ！ᵖauxiliary-symbol:periodᵇ!ᵈ!ʳ!⌉
待て！		guntai	⌈ˢ待てᵖverb:general:godan-ta:imperativeᵇ待つᵈ待つʳマテ⌉⌈ˢ！ᵖauxiliary-symbol:periodᵇ!ᵈ!ʳ!⌉
待て！まだ撃つな！	neutral	guntai	⌈ˢ待てᵖverb:general:godan-ta:imperativeᵇ待つᵈ待つʳマテ⌉⌈ˢ！ᵖauxiliary-symbol:periodᵇ!ᵈ!ʳ!⌉⌈ˢまだᵖadverbʳマダ⌉⌈ˢ撃つᵖverb:general:godan-ta:terminalʳウツ⌉⌈ˢなᵖparticle:sentence-final-particleʳナ⌉⌈ˢ！ᵖauxiliary-symbol:periodᵇ!ᵈ!ʳ!⌉
後世に転換点と記憶されかろう、この平和条約は。	sonkeigo	sonkeigo,hakataben	⌈ˢ後世ᵖnoun:common-nounʳコウセイ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ転換点ᵖnoun:common-nounʳテンカンテン⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢ記憶ᵖnoun:common-noun:suru-possibleʳキオク⌉⌈ˢさᵖverb:non-self-reliant:sa-irregular:imperfective-saᵇするᵈするʳサ⌉⌈ˢれᵖauxiliary-verb:auxv-reru:conjunctiveᵇれるᵈれるʳレ⌉⌈ˢかろうᵖadjective:general:adjective:conjunctive-u-soundᵇからいᵈからいʳカロウ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢこのᵖattributiveʳコノ⌉⌈ˢ平和条約ᵖnoun:proper-nounʳヘイワジョウヤク⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
後日、ご報告申し上げます。	kenjogo,guntai	kenjogo	⌈ˢ後日ᵖnoun:common-noun:adverb-possibleʳゴジツ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢごᵖprefixʳゴ⌉⌈ˢ報告ᵖnoun:common-noun:suru-possibleʳホウコク⌉⌈ˢ申し上げᵖverb:general:e-ichidan-ga:conjunctiveᵇ申し上げるᵈ申し上げるʳモウシアゲ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
得意であろうとなかろうと、君はそれを勉強しなければならない。		neutral	⌈ˢ得意ᵖnoun:common-noun:pos2-unk1ʳトクイ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢあろうᵖverb:non-self-reliant:godan-ra:volitional-presumptiveᵇあるᵈあるʳアロウ⌉⌈ˢとᵖparticle:conjunctive-particleʳト⌉⌈ˢなかろうᵖadjective:non-self-reliant:adjective:volitional-presumptiveᵇないᵈないʳナカロウ⌉⌈ˢとᵖparticle:conjunctive-particleʳト⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ君ᵖpronounʳキミ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢそれᵖpronounʳソレ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ勉強ᵖnoun:common-noun:suru-possibleʳベンキョウ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:imperfectiveᵇするᵈするʳシ⌉⌈ˢなけれᵖauxiliary-verb:auxv-nai:conditionalᵇないᵈないʳナケレ⌉⌈ˢばᵖparticle:conjunctive-particleʳバ⌉⌈ˢならᵖverb:non-self-reliant:godan-ra:imperfectiveᵇなるᵈなるʳナラ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:terminalʳナイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
微分はちょっとだけやったけど、積分は触れてもいないな。		kansaiben	⌈ˢ微分ᵖnoun:common-noun:suru-possibleʳビブン⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢちょっとᵖadverbʳチョット⌉⌈ˢだけᵖparticle:adverbial-particleʳダケ⌉⌈ˢやっᵖauxiliary-verb:auxv-ya:conjunctive-geminateᵇやᵈやʳヤッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢけどᵖparticle:conjunctive-particleʳケド⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ積分ᵖnoun:common-noun:suru-possibleʳセキブン⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ触れᵖverb:general:e-ichidan-ra:conjunctiveᵇ触れるᵈ触れるʳフレ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢいᵖverb:non-self-reliant:i-ichidan-a:imperfectiveᵇいるᵈいるʳイ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:terminalʳナイ⌉⌈ˢなᵖparticle:sentence-final-particleʳナ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
心の痛みを感じたおまえを追うのが怖かった。	neutral,danseigo	neutral	⌈ˢ心ᵖnoun:common-noun:suru-possibleʳココロ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ痛みᵖnoun:common-nounʳイタミ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ感じᵖverb:general:sa-irregular:conjunctiveᵇ感ずるᵈ感ずるʳカンジ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢおまえᵖpronounʳオマエ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ追うᵖverb:general:godan-waa:attributiveʳオウ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ怖かっᵖadjective:general:adjective:conjunctive-geminateᵇ怖いᵈ怖いʳコワカッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
心配ないよ。全て上手くいくって言ったじゃないか。	neutral,hakataben	hakataben	⌈ˢ心配ᵖnoun:common-noun:pos2-unk2ʳシンパイ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢよᵖparticle:sentence-final-particleʳヨ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢ全てᵖnoun:common-noun:adverb-possibleʳスベテ⌉⌈ˢ上手くᵖadjective:general:adjective:conjunctiveᵇ上手いᵈ上手いʳウマク⌉⌈ˢいくᵖverb:non-self-reliant:godan-ka:terminalʳイク⌉⌈ˢってᵖparticle:adverbial-particleʳッテ⌉⌈ˢ言っᵖverb:general:godan-waa:conjunctive-geminateᵇ言うᵈ言うʳイッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢじゃᵖauxiliary-verb:auxv-da:conjunctive-fusedᵇだᵈだʳジャ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
必ず明日までに宿題を提出してください。	neutral	kyoshigo	⌈ˢ必ずᵖadverbʳカナラズ⌉⌈ˢ明日ᵖnoun:common-noun:adverb-possibleʳアス⌉⌈ˢまでᵖparticle:adverbial-particleʳマデ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ宿題ᵖnoun:common-nounʳシュクダイ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ提出ᵖnoun:common-noun:suru-possibleʳテイシュツ⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢくださいᵖverb:non-self-reliant:godan-ra:imperativeᵇくださるᵈくださるʳクダサイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
必要のない語はどれでも線を引いて消さねばならない。	neutral	kyoshigo	⌈ˢ必要ᵖnoun:common-noun:pos2-unk1ʳヒツヨウ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:attributiveʳナイ⌉⌈ˢ語ᵖnoun:common-nounʳゴ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢどれᵖpronounʳドレ⌉⌈ˢでᵖparticle:case-particleʳデ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ線ᵖnoun:common-nounʳセン⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ引いᵖverb:general:godan-ka:conjunctive-i-soundᵇ引くᵈ引くʳヒイ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢ消さᵖverb:general:godan-sa:imperfectiveᵇ消すᵈ消すʳケサ⌉⌈ˢねᵖauxiliary-verb:auxv-nu:conditionalᵇぬᵈぬʳネ⌉⌈ˢばᵖparticle:conjunctive-particleʳバ⌉⌈ˢならᵖverb:non-self-reliant:godan-ra:imperfectiveᵇなるᵈなるʳナラ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:terminalʳナイ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
忍耐強く学び抜くこそが人間性の光なのであります。	neutral	guntai	⌈ˢ忍耐ᵖnoun:common-noun:suru-possibleʳニンタイ⌉⌈ˢ強くᵖadjective:general:adjective:conjunctiveᵇ強いᵈ強いʳツヨク⌉⌈ˢ学びᵖverb:general:godan-ba:conjunctiveᵇ学ぶᵈ学ぶʳマナビ⌉⌈ˢ抜くᵖverb:non-self-reliant:godan-ka:terminalʳヌク⌉⌈ˢこそᵖparticle:binding-particleʳコソ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ人間性ᵖnoun:common-nounʳニンゲンセイ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ光ᵖnoun:common-nounʳヒカリ⌉⌈ˢなᵖauxiliary-verb:auxv-da:attributiveᵇだᵈだʳナ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢありᵖverb:non-self-reliant:godan-ra:conjunctiveᵇあるᵈあるʳアリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
忘れましたわ。でも、帽子を取り除けばあなた自身で確認できますわ。	joseigo	ojousama,joseigo	⌈ˢ忘れᵖverb:non-self-reliant:e-ichidan-ra:conjunctiveᵇ忘れるᵈ忘れるʳワスレ⌉⌈ˢましᵖauxiliary-verb:auxv-masu:conjunctiveᵇますᵈますʳマシ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢわᵖparticle:sentence-final-particleʳワ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉⌈ˢでᵖparticle:case-particleʳデ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ帽子ᵖnoun:common-nounʳボウシ⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢ取り除けᵖverb:general:godan-ka:conditionalᵇ取り除くᵈ取り除くʳトリノゾケ⌉⌈ˢばᵖparticle:conjunctive-particleʳバ⌉⌈ˢあなたᵖpronounʳアナタ⌉⌈ˢ自身ᵖnoun:common-noun:adverb-possibleʳジシン⌉⌈ˢでᵖparticle:case-particleʳデ⌉⌈ˢ確認ᵖnoun:common-noun:suru-possibleʳカクニン⌉⌈ˢできᵖverb:non-self-reliant:i-ichidan-ka:conjunctiveᵇできるᵈできるʳデキ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢわᵖparticle:sentence-final-particleʳワ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
忘れないうちに言っておきますと。	neutral	hakataben	⌈ˢ忘れᵖverb:non-self-reliant:e-ichidan-ra:imperfectiveᵇ忘れるᵈ忘れるʳワスレ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:attributiveʳナイ⌉⌈ˢうちᵖnoun:common-noun:adverb-possibleʳウチ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ言っᵖverb:general:godan-waa:conjunctive-geminateᵇ言うᵈ言うʳイッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢおきᵖverb:non-self-reliant:godan-ka:conjunctiveᵇおくᵈおくʳオキ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢとᵖparticle:conjunctive-particleʳト⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
忙しいところ恐れ入りますが、少し時間をいただけますか。	neutral	kenjogo	⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢところᵖnoun:common-noun:adverb-possibleʳトコロ⌉⌈ˢ恐れ入りᵖverb:general:godan-ra:conjunctiveᵇ恐れ入るᵈ恐れ入るʳオソレイリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ少しᵖadverbʳスコシ⌉⌈ˢ時間ᵖnoun:common-noun:counter-possibleʳジカン⌉⌈ˢをᵖparticle:case-particleʳヲ⌉⌈ˢいただけᵖverb:non-self-reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
忙しい母のことだから、連絡してもすぐには返事が来ないかと。	neutral	hakataben	⌈ˢ忙しいᵖadjective:general:adjective:attributiveʳイソガシイ⌉⌈ˢ母ᵖnoun:common-nounʳハハ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢことᵖnoun:common-nounʳコト⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢからᵖparticle:conjunctive-particleʳカラ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ連絡ᵖnoun:common-noun:suru-possibleʳレンラク⌉⌈ˢしᵖverb:non-self-reliant:sa-irregular:conjunctiveᵇするᵈするʳシ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢすぐᵖadverbʳスグ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ返事ᵖnoun:common-noun:suru-possibleʳヘンジ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ来ᵖverb:non-self-reliant:ka-irregular:imperfectiveᵇ来るᵈ来るʳコ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:terminalʳナイ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
忙しいからその仕事ができないというのは単なる言い逃れじゃないか。	neutral	hakataben	⌈ˢ忙しいᵖadjective:general:adjective:terminalʳイソガシイ⌉⌈ˢからᵖparticle:conjunctive-particleʳカラ⌉⌈ˢそのᵖattributiveʳソノ⌉⌈ˢ仕事ᵖnoun:common-noun:suru-possibleʳシゴト⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢできᵖverb:non-self-reliant:i-ichidan-ka:imperfectiveᵇできるᵈできるʳデキ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:terminalʳナイ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢいうᵖverb:general:godan-waa:attributiveʳイウ⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ単なるᵖattributiveʳタンナル⌉⌈ˢ言い逃れᵖnoun:common-nounʳイイノガレ⌉⌈ˢじゃᵖauxiliary-verb:auxv-da:conjunctive-fusedᵇだᵈだʳジャ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
忙しいだの、暇だのと	neutral	hakataben	⌈ˢ忙しいᵖadjective:general:adjective:terminalʳイソガシイ⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ暇ᵖnoun:common-noun:pos2-unk1ʳヒマ⌉⌈ˢだᵖauxiliary-verb:auxv-da:terminalʳダ⌉⌈ˢのᵖparticle:case-particleʳノ⌉⌈ˢとᵖparticle:case-particleʳト⌉
忙しいとか暇とか		neutral	⌈ˢ忙しいᵖadjective:general:adjective:terminalʳイソガシイ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢかᵖparticle:adverbial-particleʳカ⌉⌈ˢ暇ᵖnoun:common-noun:pos2-unk1ʳヒマ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢかᵖparticle:adverbial-particleʳカ⌉
怒ったとこもかわいいじゃないか。	hakataben	neutral	⌈ˢ怒っᵖverb:general:godan-ra:conjunctive-geminateᵇ怒るᵈ怒るʳオコッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢとこᵖnoun:common-nounʳトコ⌉⌈ˢもᵖparticle:binding-particleʳモ⌉⌈ˢかわいいᵖadjective:general:adjective:terminalʳカワイイ⌉⌈ˢじゃᵖauxiliary-verb:auxv-da:conjunctive-fusedᵇだᵈだʳジャ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
思い切って言わせていただくと、その提案は現実的ではないと思います。	neutral	kenjogo	⌈ˢ思い切っᵖverb:general:godan-ra:conjunctive-geminateᵇ思い切るᵈ思い切るʳオモイキッ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢ言わᵖverb:general:godan-waa:imperfectiveᵇ言うᵈ言うʳイワ⌉⌈ˢせᵖauxiliary-verb:e-ichidan-sa:conjunctiveᵇせるᵈせるʳセ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢいただくᵖverb:non-self-reliant:godan-ka:terminalʳイタダク⌉⌈ˢとᵖparticle:conjunctive-particleʳト⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢそのᵖattributiveʳソノ⌉⌈ˢ提案ᵖnoun:common-noun:suru-possibleʳテイアン⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢ現実的ᵖnoun:common-noun:pos2-unk1ʳゲンジツテキ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢとᵖparticle:case-particleʳト⌉⌈ˢ思いᵖverb:general:godan-waa:conjunctiveᵇ思うᵈ思うʳオモイ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
思った通りに上手くできないから、いつも苦労するんじゃないか。		hakataben	⌈ˢ思っᵖverb:general:godan-waa:conjunctive-geminateᵇ思うᵈ思うʳオモッ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:attributiveʳタ⌉⌈ˢ通りᵖnoun:common-noun:counter-possibleʳトオリ⌉⌈ˢにᵖparticle:case-particleʳニ⌉⌈ˢ上手くᵖadjective:general:adjective:conjunctiveᵇ上手いᵈ上手いʳウマク⌉⌈ˢできᵖverb:non-self-reliant:i-ichidan-ka:imperfectiveᵇできるᵈできるʳデキ⌉⌈ˢないᵖauxiliary-verb:auxv-nai:terminalʳナイ⌉⌈ˢからᵖparticle:conjunctive-particleʳカラ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢいつもᵖnoun:common-noun:adverb-possibleʳイツモ⌉⌈ˢ苦労ᵖnoun:common-noun:pos2-unk2ʳクロウ⌉⌈ˢするᵖverb:non-self-reliant:sa-irregular:attributiveʳスル⌉⌈ˢんᵖparticle:pre-noun-particleʳン⌉⌈ˢじゃᵖauxiliary-verb:auxv-da:conjunctive-fusedᵇだᵈだʳジャ⌉⌈ˢないᵖadjective:non-self-reliant:adjective:terminalʳナイ⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
性能が大変優れていますので、採用いたしました。	kenjogo	neutral	⌈ˢ性能ᵖnoun:common-nounʳセイノウ⌉⌈ˢがᵖparticle:case-particleʳガ⌉⌈ˢ大変ᵖadverbʳタイヘン⌉⌈ˢ優れᵖverb:general:e-ichidan-ra:conjunctiveᵇ優れるᵈ優れるʳスグレ⌉⌈ˢてᵖparticle:conjunctive-particleʳテ⌉⌈ˢいᵖverb:non-self-reliant:i-ichidan-a:conjunctiveᵇいるᵈいるʳイ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:attributiveʳマス⌉⌈ˢのᵖparticle:pre-noun-particleʳノ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢ採用ᵖnoun:common-noun:suru-possibleʳサイヨウ⌉⌈ˢいたしᵖverb:non-self-reliant:godan-sa:conjunctiveᵇいたすᵈいたすʳイタシ⌉⌈ˢましᵖauxiliary-verb:auxv-masu:conjunctiveᵇますᵈますʳマシ⌉⌈ˢたᵖauxiliary-verb:auxv-ta:terminalʳタ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
恐れ入りますが、お客様はどちら様でいらっしゃいますか。	sonkeigo	sonkeigo,kenjogo	⌈ˢ恐れ入りᵖverb:general:godan-ra:conjunctiveᵇ恐れ入るᵈ恐れ入るʳオソレイリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢお客様ᵖnoun:common-nounʳオキャクサマ⌉⌈ˢはᵖparticle:binding-particleʳハ⌉⌈ˢどちらᵖpronounʳドチラ⌉⌈ˢ様ᵖsuffix:noun-likeʳサマ⌉⌈ˢでᵖauxiliary-verb:auxv-da:conjunctiveᵇだᵈだʳデ⌉⌈ˢいらっしゃいᵖverb:non-self-reliant:godan-ra:conjunctive-i-soundᵇいらっしゃるᵈいらっしゃるʳイラッシャイ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ。ᵖauxiliary-symbol:period⌉
恐れ入りますが、こちらで少々お待ちいただけますか？		kenjogo	⌈ˢ恐れ入りᵖverb:general:godan-ra:conjunctiveᵇ恐れ入るᵈ恐れ入るʳオソレイリ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢがᵖparticle:conjunctive-particleʳガ⌉⌈ˢ、ᵖauxiliary-symbol:comma⌉⌈ˢこちらᵖpronounʳコチラ⌉⌈ˢでᵖparticle:case-particleʳデ⌉⌈ˢ少々ᵖnoun:common-noun:adverb-possibleʳショウショウ⌉⌈ˢおᵖprefixʳオ⌉⌈ˢ待ちᵖverb:general:godan-ta:conjunctiveᵇ待つᵈ待つʳマチ⌉⌈ˢいただけᵖverb:non-self-reliant:e-ichidan-ka:conjunctiveᵇいただけるᵈいただけるʳイタダケ⌉⌈ˢますᵖauxiliary-verb:auxv-masu:terminalʳマス⌉⌈ˢかᵖparticle:sentence-final-particleʳカ⌉⌈ˢ？ᵖauxiliary-symbol:periodᵇ?ᵈ?ʳ?⌉
